name,value
w1,3.9399310889224983
w2,3.9176920744575647
w3,5.048259592235563
w4,5.057494872120979
w5,3.900361904494836
w6,2.705225645790613
w7,2.3348587588358667
w8,2.338158695536283
w9,2.5201239164654576
