freq,magnitude,phase
2818.38293,-3.8404698968034356,96.1337826616549
2884.0315,-4.037890146776554,95.97356801475365
2951.20923,-4.235425993716042,95.81640569825909
3019.95172,-4.433072395694831,95.66221994760798
3090.29543,-4.630824555869689,95.51093609119147
3162.27766,-4.828677854835989,95.36248051286427
3235.93657,-5.026627890449947,95.21678069379121
3311.31121,-5.224670439506833,95.07376513963038
3388.44156,-5.422801487683769,94.93336343619629
3467.3685,-5.621017160108269,94.79550618261685
3548.13389,-5.81931380597844,94.66012500622271
3630.78055,-6.017687881898261,94.5271525133234
3715.35229,-6.216136044378277,94.39652233214159
3801.89396,-6.414655051829864,94.26816904900235
3890.45145,-6.613241852803931,94.14202818835932
3981.07171,-6.8118935293191285,94.01803625726241
4073.80278,-7.010607249609036,93.89613061449168
4168.69383,-7.209380347463355,93.77624959242021
4265.79519,-7.4082102900545,93.65833233386
4365.15832,-7.607094613725481,93.54231890087462
4466.83592,-7.806030999648411,93.42815016783082
4570.8819,-8.005017246626409,93.31576783796469
4677.35141,-8.204051237617918,93.20511440732628
4786.30092,-8.403130921424994,93.09613316667412
4897.78819,-8.602254407154458,92.9887681403007
5011.87234,-8.80141985327641,92.88296411481957
5128.61384,-9.000625510962692,92.77866657974063
5248.0746,-9.199869721033984,92.67582172925722
5370.31796,-9.399150883173263,92.57437643063054
5495.40874,-9.598467524130665,92.47427817682787
5623.41325,-9.797818158494469,92.37547512001164
5754.39937,-9.997201486074548,92.27791602536891
5888.43655,-10.196616166142515,92.18155021423108
6025.59586,-10.396061017779667,92.08632760145164
6165.95002,-10.59553480702583,91.99219861781056
6309.57344,-10.795036483881404,91.89911422371713
6456.54229,-10.994564959479492,91.8070258861385
6606.93448,-11.194119291811784,91.71588555293776
6760.82975,-11.39369851026498,91.62564560933932
6918.30971,-11.593301711167827,91.5362588813961
7079.45784,-11.792928099337331,91.44767861142098
7244.3596,-11.992576862006473,91.3598584246165
7413.10241,-12.19224727172965,91.27275231686231
7585.77575,-12.391938659136441,91.18631463180488
7762.47117,-12.59165030728595,91.10050002421832
7943.28235,-12.791381671795069,91.01526346722648
8128.30516,-12.991132167262458,90.93056021072314
8317.63771,-13.190901240020175,90.84634575429502
8511.38038,-13.390688411052272,90.76257584277947
8709.6359,-13.590493283542905,90.67920643995713
8912.50938,-13.790315423786685,90.5961936997764
9120.10839,-13.990154399193797,90.5134939451083
9332.54301,-14.190009911398398,90.43106365159967
9549.92586,-14.38988167529255,90.34885943268296
9772.37221,-14.589769420457374,90.26683799818707
10000.0,-14.789672845593875,90.1849561508623
10232.9299,-14.98959185988098,90.10317075966817
10471.2855,-15.189526160080181,90.0214387316892
