name,value
w1,3.941057413017553
w2,3.195614813731492
w3,5.978558022190111
w4,5.122907118458747
w5,6.04837602060896
w6,4.436739529190278
w7,2.015475928233296
w8,3.2349325326315714
w9,1.9462458041418054
