name,value
w1,3.979429577183933
w2,3.8457111287335732
w3,5.057226471024968
w4,5.038111885730804
w5,3.924354016655812
w6,2.6956157289517924
w7,2.3244347476646174
w8,2.3680535566970597
w9,2.4166312372919196
