name,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,member_11,member_12,member_13,member_14,member_15,member_16,member_17,member_18,member_19,member_20
dvt2w,-0.033342685671369,-0.023807473758326925,-0.006082307622086322,-0.025024139015875958,-0.008630366640983496,-0.044145101685114416,-0.03089797758854503,-0.027510269491350305,-0.016946177972139258,-0.0016186297784400172,-0.045979295797473195,-0.03569656833631543,-0.0013460319139867935,-0.021844928759038786,-0.02984541823313502,-0.009297673683834905,-0.035129551523305436,-0.021004638204214596,-0.034554622633911465,-0.03741715969932208
dwg,9.372661109264886e-08,8.01695061109848e-08,-1.1823547714447039e-08,9.306360095068863e-08,3.633830336564045e-08,5.621268009242336e-08,6.808749733836733e-08,6.77509860254165e-08,7.117203954346823e-08,9.752779000649888e-08,4.8421034318885046e-08,8.631091834265227e-08,3.342822936929454e-08,7.503469774103643e-08,2.854161494580036e-08,7.791628203530073e-08,6.954908412576771e-09,7.122008264816948e-08,1.6243455837299097e-08,6.057906763703367e-08
eta0,0.765737744114402,0.7022415753354064,0.7552564588396464,0.6826998148266274,0.6577934008069058,0.594865364626935,0.038254025994545415,0.5940311351039964,0.8295524994024445,0.38244891648865326,0.22701991295584534,0.9440016347869695,0.9635174183593469,0.9632943531370062,0.9815003891347669,0.6385033627015091,0.717203509246391,0.9113691807478503,0.9912776142205262,0.9811248003383121
etab,-0.15340540251243,-0.48530796788897584,-0.17099248313844306,-0.18512236704949553,-0.484211247692135,-0.18038210374151775,-0.41106247506373594,-0.18907838341376226,-0.1851032009681935,-0.2974299203992724,-0.223842037843775,-0.12288166724578037,-0.26165299500298345,-0.3986039731939694,-0.1896673118293951,-0.1594529516243482,-0.1404141102609331,-0.2839233016750294,-0.4619035776784412,-0.09540980905164437
k1,0.8144457831054619,1.0655023851926488,0.9065191754340628,1.0261291077243107,0.9809444514278053,0.4079005445881467,0.22220205089491554,0.44684442981468586,0.7849603478734772,0.9054701438429517,1.013401649967414,0.11559113036309698,0.07372982774177732,0.6851220511219539,0.518635531342894,0.37169307451993694,0.4618519770706104,0.8069925246136427,0.5232599395366885,0.20251360587842313
k2,0.009922797876395717,0.04628727268226611,0.04782278318813979,0.03191147307364299,-0.01699523148775709,-0.01391602069604047,0.0051230299026922554,-0.015155864565301116,-0.030703284754088584,0.0384601024736166,-0.04543858085009148,0.03336979586811126,-0.01297899868997001,-0.005627057405035982,0.03982146466392855,0.009900738840993684,0.025324787835366847,0.007657434468433366,-0.007903408363720076,-0.033268701440716586
k3,52.03250745003456,-61.706504502180735,-98.24207288059692,7.204036681706327,-18.20178406300228,99.56197239912049,-12.916971777626188,-73.15470975526664,58.164899500093156,92.23778166071003,60.9127968342851,-19.114914243472583,85.41735605454278,-52.18813346390447,-16.06408819049932,74.06972784442738,81.388204995331,80.62130496951266,-94.33526060036448,23.986883546933882
k3b,23.838101673999667,1.5708658002672813,-25.47434105271928,7.758696714418733,-1.1980462135419288,23.958500392061744,0.936109820197359,-6.67479064844504,19.441473530196028,6.291570150884809,2.9311092265163055,-27.448756437353076,-18.469294227917196,20.92598206726143,15.925603358155556,20.754943312617044,22.102092386615,28.33599216748147,-11.36683067018489,28.117751703764434
keta,-0.06405514597314746,-0.026347674454881786,-0.04072312763082789,-0.01490961527568016,-0.02732806267122863,-0.0687895778913103,-0.037607706907292676,-0.05124432668660447,-0.005846539028327727,-0.08906524896940594,-0.005540708406327852,-0.09497172483206129,-0.03755713700196185,-0.03812922761487008,-0.013754767909249233,-0.04959218286657009,-0.08604156067988453,-0.03670072015936886,-0.018624726172620662,-0.0601671870788256
lint,1.3501492853689773e-08,1.908207208025781e-08,-8.27814387938161e-08,1.532915599388858e-08,-3.147507055892966e-08,2.476191695439544e-08,4.414835297524045e-08,-8.788014471927716e-08,8.432757430390484e-08,-8.12577844446921e-08,-5.3191684015135555e-08,8.244562170861066e-08,3.087734081160125e-08,-4.466240599336721e-08,-1.639273863272994e-08,-1.2083516392455467e-08,-6.883397633459711e-09,-2.3730317640126118e-08,7.561620331959077e-08,-1.0813072918906871e-09
