name,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,member_11,member_12,member_13,member_14,member_15,member_16,member_17,member_18,member_19,member_20
keta,-0.0757134784932011,-0.034093314052579024,-0.036856452039877335,-0.04497205534378255,-0.061240144403227816,-0.062406996702000776,-0.06480424831393314,-0.08757135569229874,-0.07271102813423634,-0.040448578954903364,-0.06783484182645047,-0.06303590106728613,-0.04863747175893231,-0.06565040446525523,-0.08089809547096423,-0.043748696336387595,-0.06326903964898298,-0.06681179247359795,-0.07419794269506737,-0.06758791153860644
lint,5.452704153393221e-08,-4.85585919766053e-09,3.9088324646637045e-10,-3.763069947896715e-08,6.882633919032608e-08,1.8569208451348176e-08,3.213904420020028e-08,9.099695316790032e-08,3.1334765106766045e-08,-1.8168372091574142e-08,2.9210012468331e-08,2.3843898917131024e-08,-1.6285400458058992e-08,2.7962910397213495e-08,-6.926557918895117e-10,1.0103616306300725e-08,2.4664020420195927e-08,5.115889480019997e-08,5.96224140534267e-08,1.22289654759651e-08
ll,9.34845626645486e-14,6.91057130306538e-14,6.028367738968208e-14,9.672960485645594e-14,8.476950380593594e-14,9.594715185916652e-14,8.610509966384236e-14,9.15645533024927e-14,9.536622928106938e-14,8.181942025137356e-14,8.784761866047242e-14,7.518271586665959e-14,9.418838266577769e-14,8.886749206955517e-14,9.469619611527846e-14,8.579671896791625e-14,9.689263017026107e-14,9.680413304824256e-14,8.953550500052186e-14,9.37094498925107e-14
lwl,7.393136726083323e-20,8.928320593288026e-20,8.408750611279436e-20,7.954246770105828e-20,6.371578916625418e-20,5.462691945844767e-20,2.1208528744635452e-20,6.724936513691003e-20,6.674263587706154e-20,9.649317901902416e-20,2.2894214552709814e-20,6.944613426121582e-20,1.797762254873216e-20,4.1822470707039154e-20,9.254804913002896e-20,4.430971391574477e-20,4.879611827209336e-20,4.789530945028512e-20,4.3557337189421024e-20,9.972890748255287e-20
moin,14.848581242497039,19.076281601157,18.072170527344163,14.32254926751181,16.22940754143246,11.529127849522078,15.287745605040403,13.02704769220788,14.132614513906557,17.972578937313155,13.955897345726436,19.014224451529344,12.776123561974815,17.742064662504763,13.51305066478473,16.526135219513378,13.002347537390923,13.945948277953256,16.583858610206587,15.081514791930672
ndep,2.2419290676161405e+18,1.4212464549249037e+18,2.6439346404863524e+18,3.6742096062395295e+18,1.8213026041297912e+18,9.716698911521065e+17,2.5209977374359803e+18,5.245971746615905e+18,1.9981105712724582e+18,6.17224396967864e+17,1.433454916781755e+18,1.596290710316047e+18,8.423730481328581e+17,2.110884379057888e+18,1.9498012696873216e+18,8.375510138193345e+17,1.844290951449116e+18,8.572348908331768e+18,2.3710237744561444e+18,1.4062744756712576e+18
nfactor,1.498160650530792,1.672377859437758,1.7282052115102857,1.470489395704061,2.136515834077083,1.799572910030041,1.9678848714409662,1.0641930132123043,1.437113696939008,1.3576101781186583,1.813531335427843,1.7378186093988013,1.7954460231960045,1.8667330008596827,1.0919864469717075,1.1547986043359146,0.9370483513693829,1.9174799789689312,2.2924322049916555,0.9879448774319716
ngate,2.1579779112662443e+22,7.1409623434406234e+22,1.513243697158508e+23,4.418792610282444e+23,2.9789345052325874e+22,2.781204692666943e+23,3.584897075171851e+22,1.060759088129449e+23,2.4215995265108563e+23,6.513998820341784e+22,9.75062571672013e+22,1.0623730196707465e+22,3.354333990996692e+23,3.778871195637284e+22,7.914642542490714e+22,1.1852647407097444e+23,1.3546311346722827e+22,6.230927088389811e+22,3.0203147495957275e+22,1.2115944295087273e+23
noff,2.405118741454919,1.5199009586183012,2.9875689819943636,1.5900099439504418,2.7370255173377296,2.7632222672472917,3.8160828433681333,3.118162632073895,2.6870250905016495,1.0166118019251873,3.6724144663699247,2.2489454455585425,3.307773917860556,2.5938699137477292,2.4711151249463867,2.6189435255185503,1.7612177297505407,3.611393831533588,3.0456660054098417,2.139491370669886
pclm,1.682972808788362e-05,0.00023844124362159674,4.790308788338724e-07,3.7981399923078595e-06,0.00018667233121237223,1.205430520762649e-06,0.00012502642378465272,5.275947820685566e-06,5.185668582602097e-05,1.221698366321571e-06,2.139260846504026e-05,6.107367557637376e-05,6.43791020311295e-05,0.004432995584889029,2.1990403233862171e-07,7.060770881779551e-05,1.1229289100342714e-05,7.112534270271532e-06,0.0038110865105663084,2.5340351041744135e-07
pdiblc1,2.1161424594264306e-07,2.972014853240258e-07,1.6549271295456553e-07,5.08024904144922e-07,3.9285506573833234e-07,2.313396494455318e-07,1.504873758175576e-07,1.1162593194157359e-07,1.0075829068540338e-07,4.1246803691164585e-07,1.4699393838039632e-07,2.160258800564924e-07,1.875231559140298e-07,1.048168644323384e-07,1.0321853702742319e-07,2.8767468470377223e-07,3.9886430077064984e-07,1.4143208317704635e-07,1.194888844621653e-07,1.6418772582537664e-07
pdiblc2,0.0005414368875327496,8.16407644520505e-05,0.0025182488401081296,1.2938941774577637e-05,0.0017329663378092735,0.000953269940881409,0.0002849577209159029,0.00014809256918004303,3.2204168625496384e-05,0.00020157664244433506,0.00019412703661401818,0.00027245416998937234,9.802217133667043e-05,8.236988034669323e-05,3.274154262629242e-05,9.180141049631586e-05,9.647922096660276e-05,7.86285713923806e-05,0.0017851420207754946,1.809342820377989e-05
pdiblcb,-0.5976749603171863,-0.6059720470088953,-0.843184350139969,-0.605106779482035,-0.15960101929250903,-0.9381648389320527,-0.4427997958868578,-0.37176467852545836,-0.16457843462845023,-0.9723110060702421,-0.5759391696919006,-0.6069034758935287,-0.538215213543165,0.13455633873703876,-0.8789031970020372,-0.6416503828072063,-0.8961226581207486,-0.8071583011642633,0.12061850835007304,-0.973853027406907
pvag,0.14137846021811407,1.691901928125267,0.40472489693581437,1.579196007086328,1.3327969159125366,1.4298349463825444,-0.8354735564532567,-0.2941361011844692,-0.6496466995866349,4.190236398732175,2.8612909081099547,2.6285444702406107,3.1549998338432896,0.4271869421830041,0.19152603510240307,3.68310649991733,3.1629955121922686,-0.25592861786855525,-0.9598747760193139,1.1148870494962932
