name,value
w1,4.328342901969489
w2,3.5952082814241435
w3,5.1274675824226055
w4,5.4205976537364435
w5,6.124371951097209
w6,2.8630859501814307
w7,2.5211663960336375
w8,2.0639192005272577
w9,2.2628722880825745
