 v-sweep         v(g_13_0)       i(v_s_14_4)     i(v_s_18_4)     i(v_s_13_2)     v(g_11_3)       v(g_12_0)       i(v_s_12_0)     i(v_s_13_4)     v(g_17_0)       i(v_s_12_1)     v(g_10_2)       v(g_11_2)       v(g_17_1)       i(v_s_16_4)     i(v_s_19_4)     i(v_s_11_0)     i(v_s_15_0)     i(v_s_12_3)     i(v_s_13_1)     v(g_11_1)       i(v_s_17_3)     v(g_19_4)       i(v_s_18_2)     i(v_s_19_1)     i(v_s_11_4)     i(v_s_17_1)     i(v_s_15_3)     v(g_10_4)       i(v_s_16_1)     i(v_s_13_3)     v(g_14_2)       v(g_16_1)       v(g_17_2)       v(g_18_0)       v(g_15_1)       v(g_18_4)       v(g_15_0)       i(v_s_15_1)     v(g_18_2)       v(g_12_3)       i(v_s_18_3)     i(v_s_11_1)     i(v_s_16_2)     i(v_s_16_3)     i(v_s_17_4)     i(v_s_18_0)     v(g_17_3)       v(g_16_4)       i(v_s_10_4)     v(g_12_4)       v(g_14_4)       i(v_s_11_2)     i(v_s_11_3)     v(g_19_2)       v(g_17_4)       v(g_11_4)       v(g_14_1)       v(g_19_0)       i(v_s_10_3)     v(g_14_3)       v(g_12_1)       i(v_s_10_0)     i(v_s_14_1)     v(g_19_1)       i(v_s_15_2)     i(v_s_13_0)     v(g_18_3)       i(v_s_19_2)     v(g_10_1)       v(g_16_3)       i(v_s_14_3)     v(g_13_3)       v(g_18_1)       v(g_14_0)       v(g_15_2)       i(v_s_18_1)     v(g_13_1)       v(g_19_3)       i(v_s_12_2)     i(v_s_17_2)     v(g_12_2)       v(g_11_0)       v(g_13_2)       i(v_s_12_4)     v(g_13_4)       i(v_s_19_3)     i(v_s_16_0)     i(v_s_15_4)     i(v_s_14_2)     v(g_15_4)       v(g_10_3)       v(g_16_0)       v(g_10_0)       i(v_s_10_1)     v(g_16_2)       v(g_15_3)       i(v_s_14_0)     i(v_s_17_0)     i(v_s_10_2)     i(v_s_19_0)    
 5.00000000e-01  5.00000000e-01  2.04180326e-31  2.11857840e-33 -5.00100500e-13  5.00000000e-01  5.00000000e-01 -1.00010050e-12  4.90400282e-33  5.00000000e-01 -7.50100500e-13  5.00000000e-01  5.00000000e-01  5.00000000e-01  5.57381382e-33  2.45513583e-33 -1.00010100e-12 -1.00010010e-12 -2.50100494e-13 -7.50100500e-13  5.00000000e-01 -2.50100994e-13  5.00000000e-01 -5.00100500e-13 -7.50100500e-13  3.23530950e-33 -7.50101000e-13 -2.50100094e-13  5.00000000e-01 -7.50101000e-13 -2.50100494e-13  5.00000000e-01  5.00000000e-01  5.00000000e-01  5.00000000e-01  5.00000000e-01  5.00000000e-01  5.00000000e-01 -7.50100100e-13  5.00000000e-01  5.00000000e-01 -2.50100494e-13 -7.50101000e-13 -5.00101000e-13 -2.50100994e-13  6.46464942e-33 -1.00010050e-12  5.00000000e-01  5.00000000e-01  2.79218098e-33  5.00000000e-01  5.00000000e-01 -5.00101000e-13 -2.50100994e-13  5.00000000e-01  5.00000000e-01  5.00000000e-01  5.00000000e-01  5.00000000e-01 -2.50100994e-13  5.00000000e-01  5.00000000e-01 -1.00010100e-12 -7.50100100e-13  5.00000000e-01 -5.00100100e-13 -1.00010050e-12  5.00000000e-01 -5.00100500e-13  5.00000000e-01  5.00000000e-01 -2.50100094e-13  5.00000000e-01  5.00000000e-01  5.00000000e-01  5.00000000e-01 -7.50100500e-13  5.00000000e-01  5.00000000e-01 -5.00100500e-13 -5.00101000e-13  5.00000000e-01  5.00000000e-01  5.00000000e-01  4.22765425e-33  5.00000000e-01 -2.50100494e-13 -1.00010100e-12  2.39564594e-31 -5.00100100e-13  5.00000000e-01  5.00000000e-01  5.00000000e-01  5.00000000e-01 -7.50101000e-13  5.00000000e-01  5.00000000e-01 -1.00010010e-12 -1.00010100e-12 -5.00101000e-13 -1.00010050e-12 
 6.00000000e-01  6.00000000e-01  8.91835380e-30  9.25451089e-32 -5.00100500e-13  6.00000000e-01  6.00000000e-01 -1.00010050e-12  2.14175909e-31  6.00000000e-01 -7.50100500e-13  6.00000000e-01  6.00000000e-01  6.00000000e-01  2.43459407e-31  1.07246828e-31 -1.00010100e-12 -1.00010010e-12 -2.50100494e-13 -7.50100500e-13  6.00000000e-01 -2.50100994e-13  6.00000000e-01 -5.00100500e-13 -7.50100500e-13  1.41300785e-31 -7.50101000e-13 -2.50100094e-13  6.00000000e-01 -7.50101000e-13 -2.50100494e-13  6.00000000e-01  6.00000000e-01  6.00000000e-01  6.00000000e-01  6.00000000e-01  6.00000000e-01  6.00000000e-01 -7.50100100e-13  6.00000000e-01  6.00000000e-01 -2.50100494e-13 -7.50101000e-13 -5.00101000e-13 -2.50100994e-13  2.82370342e-31 -1.00010050e-12  6.00000000e-01  6.00000000e-01  1.21947333e-31  6.00000000e-01  6.00000000e-01 -5.00101000e-13 -2.50100994e-13  6.00000000e-01  6.00000000e-01  6.00000000e-01  6.00000000e-01  6.00000000e-01 -2.50100994e-13  6.00000000e-01  6.00000000e-01 -1.00010100e-12 -7.50100100e-13  6.00000000e-01 -5.00100100e-13 -1.00010050e-12  6.00000000e-01 -5.00100500e-13  6.00000000e-01  6.00000000e-01 -2.50100094e-13  6.00000000e-01  6.00000000e-01  6.00000000e-01  6.00000000e-01 -7.50100500e-13  6.00000000e-01  6.00000000e-01 -5.00100500e-13 -5.00101000e-13  6.00000000e-01  6.00000000e-01  6.00000000e-01  1.84637270e-31  6.00000000e-01 -2.50100494e-13 -1.00010100e-12  1.04639029e-29 -5.00100100e-13  6.00000000e-01  6.00000000e-01  6.00000000e-01  6.00000000e-01 -7.50101000e-13  6.00000000e-01  6.00000000e-01 -1.00010010e-12 -1.00010100e-12 -5.00101000e-13 -1.00010050e-12 
 7.00000000e-01  7.00000000e-01  3.87090389e-28  4.01673861e-30 -5.00100500e-13  7.00000000e-01  7.00000000e-01 -1.00010050e-12  9.29590900e-30  7.00000000e-01 -7.50100500e-13  7.00000000e-01  7.00000000e-01  7.00000000e-01  1.05671184e-29  4.65483782e-30 -1.00010100e-12 -1.00010010e-12 -2.50100494e-13 -7.50100500e-13  7.00000000e-01 -2.50100994e-13  7.00000000e-01 -5.00100500e-13 -7.50100500e-13  6.13305902e-30 -7.50101000e-13 -2.50100094e-13  7.00000000e-01 -7.50101000e-13 -2.50100494e-13  7.00000000e-01  7.00000000e-01  7.00000000e-01  7.00000000e-01  7.00000000e-01  7.00000000e-01  7.00000000e-01 -7.50100100e-13  7.00000000e-01  7.00000000e-01 -2.50100494e-13 -7.50101000e-13 -5.00101000e-13 -2.50100994e-13  1.22560097e-29 -1.00010050e-12  7.00000000e-01  7.00000000e-01  5.29303634e-30  7.00000000e-01  7.00000000e-01 -5.00101000e-13 -2.50100994e-13  7.00000000e-01  7.00000000e-01  7.00000000e-01  7.00000000e-01  7.00000000e-01 -2.50100994e-13  7.00000000e-01  7.00000000e-01 -1.00010100e-12 -7.50100100e-13  7.00000000e-01 -5.00100100e-13 -1.00010050e-12  7.00000000e-01 -5.00100500e-13  7.00000000e-01  7.00000000e-01 -2.50100094e-13  7.00000000e-01  7.00000000e-01  7.00000000e-01  7.00000000e-01 -7.50100500e-13  7.00000000e-01  7.00000000e-01 -5.00100500e-13 -5.00101000e-13  7.00000000e-01  7.00000000e-01  7.00000000e-01  8.01383903e-30  7.00000000e-01 -2.50100494e-13 -1.00010100e-12  4.54174238e-28 -5.00100100e-13  7.00000000e-01  7.00000000e-01  7.00000000e-01  7.00000000e-01 -7.50101000e-13  7.00000000e-01  7.00000000e-01 -1.00010010e-12 -1.00010100e-12 -5.00101000e-13 -1.00010050e-12 
 8.00000000e-01  8.00000000e-01  1.66963978e-26  1.73254600e-28 -5.00100500e-13  8.00000000e-01  8.00000000e-01 -1.00010050e-12  4.00961749e-28  8.00000000e-01 -7.50100500e-13  8.00000000e-01  8.00000000e-01  8.00000000e-01  4.55791602e-28  2.00777830e-28 -1.00010100e-12 -1.00010010e-12 -2.50100494e-13 -7.50100500e-13  8.00000000e-01 -2.50100994e-13  8.00000000e-01 -5.00100500e-13 -7.50100500e-13  2.64537750e-28 -7.50101000e-13 -2.50100094e-13  8.00000000e-01 -7.50101000e-13 -2.50100494e-13  8.00000000e-01  8.00000000e-01  8.00000000e-01  8.00000000e-01  8.00000000e-01  8.00000000e-01  8.00000000e-01 -7.50100100e-13  8.00000000e-01  8.00000000e-01 -2.50100494e-13 -7.50101000e-13 -5.00101000e-13 -2.50100994e-13  5.28638560e-28 -1.00010050e-12  8.00000000e-01  8.00000000e-01  2.28304981e-28  8.00000000e-01  8.00000000e-01 -5.00101000e-13 -2.50100994e-13  8.00000000e-01  8.00000000e-01  8.00000000e-01  8.00000000e-01  8.00000000e-01 -2.50100994e-13  8.00000000e-01  8.00000000e-01 -1.00010100e-12 -7.50100100e-13  8.00000000e-01 -5.00100100e-13 -1.00010050e-12  8.00000000e-01 -5.00100500e-13  8.00000000e-01  8.00000000e-01 -2.50100094e-13  8.00000000e-01  8.00000000e-01  8.00000000e-01  8.00000000e-01 -7.50100500e-13  8.00000000e-01  8.00000000e-01 -5.00100500e-13 -5.00101000e-13  8.00000000e-01  8.00000000e-01  8.00000000e-01  3.45662045e-28  8.00000000e-01 -2.50100494e-13 -1.00010100e-12  1.95899639e-26 -5.00100100e-13  8.00000000e-01  8.00000000e-01  8.00000000e-01  8.00000000e-01 -7.50101000e-13  8.00000000e-01  8.00000000e-01 -1.00010010e-12 -1.00010100e-12 -5.00101000e-13 -1.00010050e-12 
 9.00000000e-01  9.00000000e-01  7.15704069e-25  7.42669947e-27 -5.00100500e-13  9.00000000e-01  9.00000000e-01 -1.00010050e-12  1.71875416e-26  9.00000000e-01 -7.50100500e-13  9.00000000e-01  9.00000000e-01  9.00000000e-01  1.95378666e-26  8.60650517e-27 -1.00010100e-12 -1.00010010e-12 -2.50100494e-13 -7.50100500e-13  9.00000000e-01 -2.50100994e-13  9.00000000e-01 -5.00100500e-13 -7.50100500e-13  1.13396246e-26 -7.50101000e-13 -2.50100094e-13  9.00000000e-01 -7.50101000e-13 -2.50100494e-13  9.00000000e-01  9.00000000e-01  9.00000000e-01  9.00000000e-01  9.00000000e-01  9.00000000e-01  9.00000000e-01 -7.50100100e-13  9.00000000e-01  9.00000000e-01 -2.50100494e-13 -7.50101000e-13 -5.00101000e-13 -2.50100994e-13  2.26605090e-26 -1.00010050e-12  9.00000000e-01  9.00000000e-01  9.78647769e-27  9.00000000e-01  9.00000000e-01 -5.00101000e-13 -2.50100994e-13  9.00000000e-01  9.00000000e-01  9.00000000e-01  9.00000000e-01  9.00000000e-01 -2.50100994e-13  9.00000000e-01  9.00000000e-01 -1.00010100e-12 -7.50100100e-13  9.00000000e-01 -5.00100100e-13 -1.00010050e-12  9.00000000e-01 -5.00100500e-13  9.00000000e-01  9.00000000e-01 -2.50100094e-13  9.00000000e-01  9.00000000e-01  9.00000000e-01  9.00000000e-01 -7.50100500e-13  9.00000000e-01  9.00000000e-01 -5.00100500e-13 -5.00101000e-13  9.00000000e-01  9.00000000e-01  9.00000000e-01  1.48170761e-26  9.00000000e-01 -2.50100494e-13 -1.00010100e-12  8.39738953e-25 -5.00100100e-13  9.00000000e-01  9.00000000e-01  9.00000000e-01  9.00000000e-01 -7.50101000e-13  9.00000000e-01  9.00000000e-01 -1.00010010e-12 -1.00010100e-12 -5.00101000e-13 -1.00010050e-12 
 1.00000000e+00  1.00000000e+00  3.04901206e-23  3.16389282e-25 -5.00100500e-13  1.00000000e+00  1.00000000e+00 -1.00010050e-12  7.32216746e-25  1.00000000e+00 -7.50100500e-13  1.00000000e+00  1.00000000e+00  1.00000000e+00  8.32344480e-25  3.66650893e-25 -1.00010100e-12 -1.00010010e-12 -2.50100494e-13 -7.50100500e-13  1.00000000e+00 -2.50100994e-13  1.00000000e+00 -5.00100500e-13 -7.50100500e-13  4.83086175e-25 -7.50101000e-13 -2.50100094e-13  1.00000000e+00 -7.50101000e-13 -2.50100494e-13  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00 -7.50100100e-13  1.00000000e+00  1.00000000e+00 -2.50100494e-13 -7.50101000e-13 -5.00101000e-13 -2.50100994e-13  9.65374056e-25 -1.00010050e-12  1.00000000e+00  1.00000000e+00  4.16919627e-25  1.00000000e+00  1.00000000e+00 -5.00101000e-13 -2.50100994e-13  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00 -2.50100994e-13  1.00000000e+00  1.00000000e+00 -1.00010100e-12 -7.50100100e-13  1.00000000e+00 -5.00100100e-13 -1.00010050e-12  1.00000000e+00 -5.00100500e-13  1.00000000e+00  1.00000000e+00 -2.50100094e-13  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00 -7.50100500e-13  1.00000000e+00  1.00000000e+00 -5.00100500e-13 -5.00101000e-13  1.00000000e+00  1.00000000e+00  1.00000000e+00  6.31231129e-25  1.00000000e+00 -2.50100494e-13 -1.00010100e-12  3.57742030e-23 -5.00100100e-13  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00 -7.50101000e-13  1.00000000e+00  1.00000000e+00 -1.00010010e-12 -1.00010100e-12 -5.00101000e-13 -1.00010050e-12 
 1.10000000e+00  1.10000000e+00  1.29096544e-21  1.33960832e-23 -5.00100500e-13  1.10000000e+00  1.10000000e+00 -1.00010050e-12  3.10024301e-23  1.10000000e+00 -7.50100500e-13  1.10000000e+00  1.10000000e+00  1.10000000e+00  3.52418895e-23  1.55241854e-23 -1.00010100e-12 -1.00010010e-12 -2.50100494e-13 -7.50100500e-13  1.10000000e+00 -2.50100994e-13  1.10000000e+00 -5.00100500e-13 -7.50100500e-13  2.04541149e-23 -7.50101000e-13 -2.50100094e-13  1.10000000e+00 -7.50101000e-13 -2.50100494e-13  1.10000000e+00  1.10000000e+00  1.10000000e+00  1.10000000e+00  1.10000000e+00  1.10000000e+00  1.10000000e+00 -7.50100100e-13  1.10000000e+00  1.10000000e+00 -2.50100494e-13 -7.50101000e-13 -5.00101000e-13 -2.50100994e-13  4.08744295e-23 -1.00010050e-12  1.10000000e+00  1.10000000e+00  1.76525895e-23  1.10000000e+00  1.10000000e+00 -5.00101000e-13 -2.50100994e-13  1.10000000e+00  1.10000000e+00  1.10000000e+00  1.10000000e+00  1.10000000e+00 -2.50100994e-13  1.10000000e+00  1.10000000e+00 -1.00010100e-12 -7.50100100e-13  1.10000000e+00 -5.00100100e-13 -1.00010050e-12  1.10000000e+00 -5.00100500e-13  1.10000000e+00  1.10000000e+00 -2.50100094e-13  1.10000000e+00  1.10000000e+00  1.10000000e+00  1.10000000e+00 -7.50100500e-13  1.10000000e+00  1.10000000e+00 -5.00100500e-13 -5.00101000e-13  1.10000000e+00  1.10000000e+00  1.10000000e+00  2.67266477e-23  1.10000000e+00 -2.50100494e-13 -1.00010100e-12  1.51469586e-21 -5.00100100e-13  1.10000000e+00  1.10000000e+00  1.10000000e+00  1.10000000e+00 -7.50101000e-13  1.10000000e+00  1.10000000e+00 -1.00010010e-12 -1.00010100e-12 -5.00101000e-13 -1.00010050e-12 
 1.20000000e+00  1.20000000e+00  5.43266599e-20  5.63740259e-22 -5.00100500e-13  1.20000000e+00  1.20000000e+00 -1.00010050e-12  1.30465880e-21  1.20000000e+00 -7.50100500e-13  1.20000000e+00  1.20000000e+00  1.20000000e+00  1.48306584e-21  6.53296054e-22 -1.00010100e-12 -1.00010010e-12 -2.50100494e-13 -7.50100500e-13  1.20000000e+00 -2.50100994e-13  1.20000000e+00 -5.00100500e-13 -7.50100500e-13  8.60759732e-22 -7.50101000e-13 -2.50100092e-13  1.20000000e+00 -7.50101000e-13 -2.50100494e-13  1.20000000e+00  1.20000000e+00  1.20000000e+00  1.20000000e+00  1.20000000e+00  1.20000000e+00  1.20000000e+00 -7.50100100e-13  1.20000000e+00  1.20000000e+00 -2.50100494e-13 -7.50101000e-13 -5.00101000e-13 -2.50100994e-13  1.72009706e-21 -1.00010050e-12  1.20000000e+00  1.20000000e+00  7.42864617e-22  1.20000000e+00  1.20000000e+00 -5.00101000e-13 -2.50100994e-13  1.20000000e+00  1.20000000e+00  1.20000000e+00  1.20000000e+00  1.20000000e+00 -2.50100994e-13  1.20000000e+00  1.20000000e+00 -1.00010100e-12 -7.50100100e-13  1.20000000e+00 -5.00100100e-13 -1.00010050e-12  1.20000000e+00 -5.00100500e-13  1.20000000e+00  1.20000000e+00 -2.50100093e-13  1.20000000e+00  1.20000000e+00  1.20000000e+00  1.20000000e+00 -7.50100500e-13  1.20000000e+00  1.20000000e+00 -5.00100500e-13 -5.00101000e-13  1.20000000e+00  1.20000000e+00  1.20000000e+00  1.12472332e-21  1.20000000e+00 -2.50100494e-13 -1.00010100e-12  6.37417263e-20 -5.00100100e-13  1.20000000e+00  1.20000000e+00  1.20000000e+00  1.20000000e+00 -7.50101000e-13  1.20000000e+00  1.20000000e+00 -1.00010010e-12 -1.00010100e-12 -5.00101000e-13 -1.00010050e-12 
 1.30000000e+00  1.30000000e+00  2.27225146e-18  2.35797731e-20 -5.00100500e-13  1.30000000e+00  1.30000000e+00 -1.00010050e-12  5.45704457e-20  1.30000000e+00 -7.50100500e-13  1.30000000e+00  1.30000000e+00  1.30000000e+00  6.20327776e-20  2.73256566e-20 -1.00010100e-12 -1.00010010e-12 -2.50100493e-13 -7.50100500e-13  1.30000000e+00 -2.50100992e-13  1.30000000e+00 -5.00100500e-13 -7.50100500e-13  3.60033367e-20 -7.50101000e-13 -2.50100019e-13  1.30000000e+00 -7.50101000e-13 -2.50100493e-13  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00 -7.50100100e-13  1.30000000e+00  1.30000000e+00 -2.50100493e-13 -7.50101000e-13 -5.00101000e-13 -2.50100993e-13  7.19471752e-20 -1.00010050e-12  1.30000000e+00  1.30000000e+00  3.10720913e-20  1.30000000e+00  1.30000000e+00 -5.00101000e-13 -2.50100993e-13  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00 -2.50100993e-13  1.30000000e+00  1.30000000e+00 -1.00010100e-12 -7.50100100e-13  1.30000000e+00 -5.00100096e-13 -1.00010050e-12  1.30000000e+00 -5.00100500e-13  1.30000000e+00  1.30000000e+00 -2.50100030e-13  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00 -7.50100500e-13  1.30000000e+00  1.30000000e+00 -5.00100500e-13 -5.00101000e-13  1.30000000e+00  1.30000000e+00  1.30000000e+00  4.70442178e-20  1.30000000e+00 -2.50100493e-13 -1.00010100e-12  2.66604313e-18 -5.00100097e-13  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00 -7.50101000e-13  1.30000000e+00  1.30000000e+00 -1.00010010e-12 -1.00010100e-12 -5.00101000e-13 -1.00010050e-12 
 1.40000000e+00  1.40000000e+00  9.44443573e-17  9.80322339e-19 -5.00100498e-13  1.40000000e+00  1.40000000e+00 -1.00010050e-12  2.26875006e-18  1.40000000e+00 -7.50100500e-13  1.40000000e+00  1.40000000e+00  1.40000000e+00  2.57900358e-18  1.13605638e-18 -1.00010100e-12 -1.00010009e-12 -2.50100448e-13 -7.50100500e-13  1.40000000e+00 -2.50100925e-13  1.40000000e+00 -5.00100499e-13 -7.50100500e-13  1.49683376e-18 -7.50101000e-13 -2.50096932e-13  1.40000000e+00 -7.50101000e-13 -2.50100441e-13  1.40000000e+00  1.40000000e+00  1.40000000e+00  1.40000000e+00  1.40000000e+00  1.40000000e+00  1.40000000e+00 -7.50100080e-13  1.40000000e+00  1.40000000e+00 -2.50100471e-13 -7.50101000e-13 -5.00100997e-13 -2.50100935e-13  2.99119320e-18 -1.00010050e-12  1.40000000e+00  1.40000000e+00  1.29181791e-18  1.40000000e+00  1.40000000e+00 -5.00100999e-13 -2.50100959e-13  1.40000000e+00  1.40000000e+00  1.40000000e+00  1.40000000e+00  1.40000000e+00 -2.50100964e-13  1.40000000e+00  1.40000000e+00 -1.00010100e-12 -7.50100083e-13  1.40000000e+00 -5.00099929e-13 -1.00010050e-12  1.40000000e+00 -5.00100499e-13  1.40000000e+00  1.40000000e+00 -2.50097408e-13  1.40000000e+00  1.40000000e+00  1.40000000e+00  1.40000000e+00 -7.50100500e-13  1.40000000e+00  1.40000000e+00 -5.00100498e-13 -5.00100997e-13  1.40000000e+00  1.40000000e+00  1.40000000e+00  1.95584937e-18  1.40000000e+00 -2.50100467e-13 -1.00010100e-12  1.10811941e-16 -5.00099955e-13  1.40000000e+00  1.40000000e+00  1.40000000e+00  1.40000000e+00 -7.50101000e-13  1.40000000e+00  1.40000000e+00 -1.00010009e-12 -1.00010100e-12 -5.00100999e-13 -1.00010050e-12 
 1.50000000e+00  1.50000000e+00  3.89627412e-15  4.05083928e-17 -5.00100402e-13  1.50000000e+00  1.50000000e+00 -1.00010049e-12  9.37479900e-17  1.50000000e+00 -7.50100493e-13  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.06570575e-16  4.69435574e-17 -1.00010099e-12 -1.00009948e-12 -2.50098580e-13 -7.50100491e-13  1.50000000e+00 -2.50098127e-13  1.50000000e+00 -5.00100457e-13 -7.50100496e-13  6.18528314e-17 -7.50100990e-13 -2.49968371e-13  1.50000000e+00 -7.50100991e-13 -2.50098268e-13  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 -7.50099259e-13  1.50000000e+00  1.50000000e+00 -2.50099532e-13 -7.50100995e-13 -5.00100894e-13 -2.50098528e-13  1.23603233e-16 -1.00010050e-12  1.50000000e+00  1.50000000e+00  5.33810751e-17  1.50000000e+00  1.50000000e+00 -5.00100938e-13 -2.50099555e-13  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 -2.50099755e-13  1.50000000e+00  1.50000000e+00 -1.00010100e-12 -7.50099390e-13  1.50000000e+00 -5.00092914e-13 -1.00010049e-12  1.50000000e+00 -5.00100450e-13  1.50000000e+00  1.50000000e+00 -2.49988215e-13  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 -7.50100496e-13  1.50000000e+00  1.50000000e+00 -5.00100415e-13 -5.00100877e-13  1.50000000e+00  1.50000000e+00  1.50000000e+00  8.08184871e-17  1.50000000e+00 -2.50099376e-13 -1.00010099e-12  4.57149831e-15 -5.00094013e-13  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.50000000e+00 -7.50100995e-13  1.50000000e+00  1.50000000e+00 -1.00009958e-12 -1.00010099e-12 -5.00100946e-13 -1.00010050e-12 
 1.60000000e+00  1.60000000e+00  1.58301444e-13  1.66282558e-15 -5.00096397e-13  1.60000000e+00  1.60000000e+00 -1.00010021e-12  3.84820781e-15  1.60000000e+00 -7.50100194e-13  1.60000000e+00  1.60000000e+00  1.60000000e+00  4.37520265e-15  1.92698212e-15 -1.00010078e-12 -1.00007400e-12 -2.50021217e-13 -7.50100143e-13  1.60000000e+00 -2.49982240e-13  1.60000000e+00 -5.00098720e-13 -7.50100316e-13  2.53936200e-15 -7.50100571e-13 -2.44653430e-13  1.60000000e+00 -7.50100632e-13 -2.50008295e-13  1.60000000e+00  1.60000000e+00  1.60000000e+00  1.60000000e+00  1.60000000e+00  1.60000000e+00  1.60000000e+00 -7.50064945e-13  1.60000000e+00  1.60000000e+00 -2.50060649e-13 -7.50100780e-13 -5.00096585e-13 -2.49998867e-13  5.07447008e-15 -1.00010035e-12  1.60000000e+00  1.60000000e+00  2.19155485e-15  1.60000000e+00  1.60000000e+00 -5.00098406e-13 -2.50041415e-13  1.60000000e+00  1.60000000e+00  1.60000000e+00  1.60000000e+00  1.60000000e+00 -2.50049701e-13  1.60000000e+00  1.60000000e+00 -1.00010082e-12 -7.50070416e-13  1.60000000e+00 -4.99800894e-13 -1.00010016e-12  1.60000000e+00 -5.00098429e-13  1.60000000e+00  1.60000000e+00 -2.45473939e-13  1.60000000e+00  1.60000000e+00  1.60000000e+00  1.60000000e+00 -7.50100342e-13  1.60000000e+00  1.60000000e+00 -5.00096979e-13 -5.00095857e-13  1.60000000e+00  1.60000000e+00  1.60000000e+00  3.31747197e-15  1.60000000e+00 -2.50054204e-13 -1.00010065e-12  1.85731209e-13 -4.99846661e-13  1.60000000e+00  1.60000000e+00  1.60000000e+00  1.60000000e+00 -7.50100811e-13  1.60000000e+00  1.60000000e+00 -1.00007814e-12 -1.00010059e-12 -5.00098770e-13 -1.00010032e-12 
