name,value
w1,3.9066422679754664
w2,3.890545286946923
w3,5.144990278239568
w4,4.989235004100385
w5,3.9367585283660387
w6,2.722874565691944
w7,2.3184104089517845
w8,2.403666526760736
w9,2.3733255499386745
