name,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,member_11,member_12,member_13,member_14,member_15,member_16,member_17,member_18,member_19,member_20,member_21,member_22,member_23,member_24,member_25,member_26,member_27,member_28,member_29,member_30,member_31,member_32,member_33,member_34,member_35,member_36,member_37,member_38,member_39,member_40,member_41,member_42,member_43,member_44,member_45,member_46,member_47,member_48,member_49,member_50
drout,1.3895947932692791,1.3767452750953753,1.0712923556305303,0.9310511417547177,1.4817985962129536,0.9768194980797936,1.1573764698078302,0.9435905364796351,1.6637320300927882,0.7447702087698749,1.3567182751097928,1.3604328193272037,1.1804954981474503,0.9707076665043329,1.080214168472208,1.524132026004701,1.2502862676548738,1.0634362443806833,0.8671954509599713,1.0873753005452558,0.8605087957827404,1.6755021835607489,1.6281278026136632,0.7250893821538816,1.0760563692968255,1.2089329172967207,1.3083596608344337,1.720203877802797,1.2478117136743978,0.6362890561674306,1.4576284497568874,1.0484439665869927,1.359183950423183,1.8234901837436006,0.6695768873689569,1.1732783778509215,0.8439046110180316,1.72508099254467,1.1176768187669908,1.7013569500321994,0.818928050498319,0.8448491505825377,1.4113902830136027,0.6081297882057924,1.2953322842332975,1.1999248955012392,1.1923652498221786,1.7748923365754645,1.4389610400833484,0.4158266842238262
dsub,0.8196134336753157,0.7167940413471325,0.7525122982067031,0.7395050139461026,0.7340433860634051,0.8271408077153416,0.6337250235940919,0.6916083880018074,0.6757446185598068,0.991882025499942,0.8914517333925405,0.9432516348072015,0.8143351274921727,0.9777958237970011,0.7812878195133935,0.8256890860768598,0.9661430965940201,0.7537279064189957,0.8458822082812549,0.9951470176751375,0.5537125237389006,0.9269024221594123,0.6385266411872048,0.6108353498799509,0.5858844591740502,0.6849728934097199,0.8129535299657238,0.9269151615896362,0.7844834695462927,0.8494552218410072,0.7226422806068403,0.5497877658294761,0.8568228651536539,0.7239252529187494,0.8324431521518085,0.8640994245160181,0.5866603075111622,0.9904947184782733,0.4438918719369672,0.8460984298603481,0.7578859670882595,0.7664961448549358,0.8317446585373287,0.6725537690552956,0.812642942786801,0.7982272170585686,0.7802544727255765,0.7430233238866056,0.4965751239911689,0.6367799995977502
dvt0,15.183392181062096,14.793346401596821,17.263897515508635,15.715685359334055,14.83100583865311,17.21578397951297,10.54338472221696,17.20267293421966,16.300292566033853,7.281604687164971,14.053413270493104,15.78668197777144,14.249429294456304,18.516648536894238,13.148234078645364,15.363742648934135,12.453819140716199,17.632971009422093,18.816518883965717,10.478994855989745,17.119888253851382,17.594911760713188,14.16629543370879,14.9130723868047,12.682552959466737,15.401814354796837,14.22903570485214,14.077580153690658,13.427438588922326,15.467354001918016,18.83745370328129,15.089569324412649,11.921127842201098,14.61648187078601,18.4021633190935,15.770866284632008,16.964006190602202,13.848689810828409,13.674319671017889,13.97666705459291,9.952887307048757,12.853362508376707,15.1269895958277,11.81100337473383,14.532167613992488,13.086500771762617,16.380918059742587,13.67856446326103,16.118436442428177,12.109509723672518
dvt0w,7.862121417417779,6.427881232578462,8.612917273764102,5.722599013065372,5.997300522922796,7.641716114332947,4.626520807826266,6.5011530183172885,6.681421504482041,7.470060966781796,5.563288490427887,4.826224833148119,7.125791454398305,5.211091839144469,3.2222376950622023,5.640526107377107,4.34664643672376,8.004394600669768,7.367995583882083,6.307150989896178,7.60231710545602,8.116016417427218,3.2931510277867826,9.90527120695899,8.856036785067676,4.111519079725798,5.694783138042736,4.90278617386291,5.363412929159889,6.433564982438024,5.993544596917195,6.2263458711327,6.794961129540694,3.2022034635964642,7.017291782697576,5.656449887296202,3.284368885783378,5.385245658699823,7.54759430476655,2.8090651179979904,7.854173489555123,5.972078691138853,7.007464629087892,7.523175756815441,6.005084179500355,9.55975644153875,5.948275135894341,2.59351843563685,5.044744235657008,6.255907486010415
dvt1,0.5166052046980818,0.8445326153214141,0.4641853533715481,0.8087498069493085,1.148649282162892,0.6208353134901777,0.9994241004975289,0.6139562285067586,0.2882487720336382,0.5478902624101163,0.6532436915566381,0.7093361539118013,0.31764501149991475,0.8221127276268017,0.9806453841816992,0.49553752294062947,1.3719878839693194,0.8680590033324885,0.8639538618402846,0.8830528559623991,0.7227302035955384,1.2285838806763658,0.7739845583116988,0.3775478713795867,0.6875510619835087,0.869611257026768,1.1602271382174711,0.9124950585981575,0.24853661030304927,1.1179820239907694,0.5366420245379672,0.21836817667533998,1.0693374711099706,0.35117364733924317,0.9188894339849557,0.8330699568434402,0.7056615411070314,0.5342972856408039,0.6572357471927999,1.2169983997871479,0.7143934155911914,1.046911676408185,0.6609518712758748,0.6148589771955777,1.0152283277114054,0.8810819495051729,1.0366322395105558,0.7455262250323045,0.20303853924472648,1.1792538246505857
dvt1w,6929503.249812311,4704465.458876608,1078906.9374701136,2703469.1767577766,1735964.1914935592,9968707.886255184,3693448.1741370982,1843320.9119104582,2436451.7150475387,1027677.5845370971,4774360.166157263,7301437.033232041,4592174.334035563,731713.1224173263,2495172.148899264,4176553.898171029,5085672.155518546,4560765.370839467,1799410.2494921149,2914088.301083846,2264710.3896359205,1553868.944426683,2409786.6624004953,2028970.7966696431,4768089.981719158,3064555.7616210827,2702589.843041038,2206216.145413133,1917013.9837451987,5926937.131047028,7065914.127952984,2301962.961525371,1619993.0728963702,2719293.7677213494,4478727.017462534,2793195.0792916575,550553.2782486762,2260691.192849675,3627973.2171750944,1658236.1603801646,1971473.172909409,7054462.973420396,8452726.13126134,1115357.9680411613,5715461.73925462,3077490.756304298,3844044.804515326,1560776.5788862065,934116.8442921411,1029250.1727533279
dvt2,-0.011170416594193613,-0.06636491533916575,-0.00614861376191897,-0.014789007646118887,-0.04539484059708268,-0.04268023437806115,-0.029184729676270796,-0.020794198137921785,-0.0064530140562761296,-0.03627085509819958,-0.0671676270184729,0.042951815129039644,0.02352902991334388,-0.1033531319340967,-0.043986334627329995,-0.011159971285533074,-0.04565308102256818,-0.0018868816957653828,-0.11426422279720225,0.014027102665425395,0.04499303877561775,-0.11687361707691901,-0.056304276706787795,0.009361208657624298,0.0015368912283664632,-0.10706258926482254,-0.061743452308761104,0.009380983024940531,0.0692983822784779,-0.026408338244216054,-0.05640995697929774,0.011454474703653572,-0.017389975517139458,-0.002423500336571696,-0.06327909245863994,-0.04380499702101036,-0.0647717469162156,0.011913888315731036,-0.028830923200780817,-0.07453369434850257,-0.02969489082190256,-0.0017377007843348141,0.0054628343790968925,-0.008465280930733315,-0.06462288515345554,-0.01657332603405301,-0.032536110512370486,-0.042800003379299914,-0.001851857813726071,-0.01055842943546896
dvt2w,-0.0056589341636778395,-0.007107221164685637,-0.009696571814553086,-0.010561414157403012,-0.005084061867963549,-0.010581420602755673,-0.013514697875388795,-0.011054224934833823,-0.010485546173491067,-0.003498516363082037,-0.006324386007184213,-0.004469623338912543,-0.0014731403562186635,-0.016358566558954006,-0.012375033929811062,-0.008790110952133431,-0.004069698778923679,-0.007429218347475078,-0.011080584557359073,-0.0021781657414943617,-0.008439327029474052,-0.010232680820702715,-0.006119485646555546,-0.00750319432073588,-0.004220629378790232,-0.018896558437876344,-0.007041599384839468,-0.002044862151087526,-0.00413706208628227,-0.0042025718723913835,-0.01025939167631245,-0.015476213105149898,-0.006193768093375032,-0.007258475950111934,-0.01122718860416285,-0.008937515679413942,-0.012906144319170261,-0.0032801086340982916,-0.006426871145528826,-0.0031733959552035923,-0.007921292647261005,-0.0008803800342613993,-0.0011594777067297501,-0.011962150218568848,-0.009295011774404657,-0.0029558775622404027,-0.009350447829487435,-0.00488769589053889,-0.02117447985792886,-0.014202278551726934
dwg,4.738348451123938e-08,2.4493018331761863e-08,7.282970241010336e-08,3.90731182075398e-08,4.550445448886328e-08,7.103018923962713e-08,3.3460366049972853e-08,5.161750816196274e-08,4.454629742203852e-08,6.4879921902335305e-09,4.7411488266374005e-08,7.430189918946039e-08,4.2699139175716236e-08,5.65769755042942e-08,6.913327802858077e-08,4.163121935975084e-08,7.415087367148884e-08,2.8953681848890927e-08,6.118636697192029e-08,4.112539045226545e-08,4.3272533264812906e-08,3.0372356794612166e-08,4.4780065562474444e-08,3.243660779347253e-08,5.70791747690629e-08,8.578903388356322e-08,6.688725953311284e-08,5.961461108439496e-08,2.39215073084485e-08,1.0561478418313999e-08,4.89694296500955e-08,5.981152584246272e-08,5.402524340087403e-08,3.947210093199966e-08,6.770745023898135e-08,7.36366670745046e-08,5.71553661151977e-08,5.2593927059016545e-08,6.971047853192864e-08,3.149928798762688e-08,4.362166880140939e-08,3.349892646370461e-08,4.967077028365161e-08,6.250862874087445e-08,8.235497112784382e-08,3.275611108363898e-08,4.947935215586884e-08,4.752050371049882e-08,8.627142953048023e-08,6.691760270527496e-08
eta0,0.6601045091952059,0.37391068615990425,0.4984478818008721,0.4232867245406309,0.46569573508756223,0.5499550929257112,0.1770354959471138,0.5790939496639611,0.8277953847131979,0.3286629998426899,0.17253566310928142,0.8620600963479372,0.7785569090807881,0.1751768613390236,0.05534201089950026,0.384583902331831,0.07577136890276578,0.39606054605408003,0.042475440400399286,0.5886055666209985,0.7355291817216294,0.4826761591721453,0.6022279053810434,0.5151491020657138,0.4489817437342439,0.10875594819257614,0.31336990424380534,0.6293939047096005,0.7279009785707403,0.4941747467926194,0.33113991788961405,0.5974831550314964,0.5079063627767442,0.32698089044484985,0.4778547395734608,0.3773103200483268,0.7824714583962699,0.4013801075599422,0.9060007792470632,0.1580200121997377,0.5728188531804972,0.6705139502600372,0.49575036186638516,0.5810753204724036,0.30291253829496423,0.27267688774887744,0.5149398399995452,0.48174175389193047,0.35969386046338353,0.04571768284642039
etab,-0.36405354364050563,-0.3010949065845048,-0.46434895197143466,-0.486770055888693,-0.3036232602566721,-0.43803969195088677,-0.34251905557968326,-0.400857473177472,-0.3447890640888626,-0.4400674905701962,-0.48752076096302965,-0.40117701478434487,-0.31204274834227647,-0.3531741379552197,-0.34726592180593496,-0.3814972818356255,-0.3505239111119287,-0.2288046121399392,-0.3318711525081248,-0.4998222726989353,-0.40482404482735584,-0.4657167446213042,-0.37754177184925736,-0.19594868578740804,-0.2788708704084464,-0.44900457012322426,-0.40042454208098976,-0.48621216446081034,-0.33560870454325675,-0.46260538179740623,-0.3864791062851337,-0.48652551384719583,-0.47712451469006123,-0.43756907143192897,-0.40578970062919917,-0.4563566855243131,-0.466849334899735,-0.2639531454495052,-0.29889091735284057,-0.3919532741740712,-0.27918653824284506,-0.45641329021625143,-0.19061427086508126,-0.3417054750718454,-0.46339836532270234,-0.28532677031318077,-0.46037981490546015,-0.32917750974970184,-0.4719010153329881,-0.3376139630864665
k1,0.5185952435383422,0.5193678287617151,0.5223057959194738,0.5205973828798902,0.52602011030915,0.5201518027265509,0.5241249342652063,0.5254636686346295,0.5216981977926862,0.5224488355639794,0.5182782789955674,0.5238951126354009,0.528044550837323,0.5310827995811742,0.5264541125865544,0.5238950613305666,0.5252299780892308,0.5215562030862838,0.5303726423522599,0.5247692557103526,0.5170100762234382,0.5142586194913195,0.5257459770684212,0.5229968595825641,0.5216689932571758,0.5251982634887724,0.5252979353634417,0.5254058782685226,0.5259260306630851,0.5245078394583795,0.527214742664405,0.5212175022093164,0.5249020489438377,0.5194377550372481,0.5255241483349934,0.5281243277883984,0.5200694415703225,0.5236393791687173,0.5280674907888024,0.5235493291459382,0.5218857862637871,0.5282284725124939,0.5261509678571977,0.5275740540228133,0.5224501689644055,0.5225892417939054,0.5221738465631984,0.5272540799866993,0.5169868795098695,0.5239061485169008
k2,-0.009483123954142088,-0.008533611661052591,-0.01571134884384405,-0.012168367206375742,-0.01517848517391615,-0.01282751371984462,-0.01671507944960232,-0.014165837205668025,-0.012210923670243581,-0.013827556703372684,-0.010532081559948503,-0.0143071437616423,-0.013682725473584262,-0.020156205985812598,-0.018999906445586773,-0.010960551248329543,-0.019714740561185495,-0.008306869362747701,-0.01819777428319818,-0.015632915173965728,-0.010966094854194211,-0.009911566891281809,-0.01890471913216922,-0.012862324772048815,-0.011775095327556814,-0.017935580867559857,-0.017351242073037697,-0.015200052230717936,-0.01250228488752047,-0.014722844170886422,-0.01662147621641704,-0.013401638832237765,-0.01513510881359103,-0.01166652989789814,-0.015992659045234586,-0.017282030697236404,-0.013718747223860316,-0.010945452438673356,-0.01813342491683219,-0.0170006019040256,-0.012573678223658492,-0.019850400719154723,-0.014897899339159734,-0.019253447540245217,-0.01699493332399435,-0.013008747882189892,-0.016335589720948042,-0.018564758056081564,-0.010163627457715887,-0.015106266313804927
k3,46.0184397849915,44.018041012361095,53.76169788272017,42.950827790862775,35.33516395694036,53.075403049923096,39.061400141409166,44.367060254300696,48.01593073864231,42.34166321629047,38.84279317186892,45.94185936630103,45.15404390211967,47.984795503055295,47.434574226581276,45.6532003576535,45.38476043028871,39.704650085298596,41.46482096959113,45.34955171549777,51.63254162055978,39.902472004561844,45.98090406465505,50.17227020484398,44.8772568106215,47.83839002438873,39.326479576886896,44.85418830589376,46.92386208153593,40.015154912233925,47.971971301615724,51.33477664164752,49.94421956173386,45.67025099050866,48.84799643983152,46.44710437299025,52.67619131189156,43.005107692584886,47.37287726979403,39.70718050918515,42.73447600423523,46.16665487691273,37.43566641066667,43.906081171594195,46.15735786627067,46.6079468653796,43.30411745475229,44.417207300263414,49.94545525214531,42.14106329572465
k3b,7.944601065926406,10.2904268038169,2.5200620110097063,3.4578391520637553,-3.1998122389418313,6.1728094052737745,-1.1340687496487618,-0.35628920772800754,3.687600772160053,3.7220811602115873,10.604495414742203,0.5722096099378433,7.487667291998065,4.679218490891174,-7.222214228379247,4.952967617110559,-8.325342002010316,10.282785600314718,1.1335201566043445,2.5107778096475357,6.819918695973435,3.286098326433674,-7.724081655841843,9.088881280383973,-0.6835024133527909,-3.858475508345034,-6.371809750690257,-2.891501881547242,9.0989633543833,0.5948762725969594,-1.4227639176734996,2.2177331398250146,2.6627749497621593,10.214589063157845,0.20940640427056678,-1.2739963709400008,1.2914105152126467,10.579776553462665,-9.672090946809348,0.3125761157471949,5.4714772590910385,-3.4662385770245407,0.11181450973784379,-5.131477013324936,-3.203365170337314,2.288590200560485,-7.81710350043398,-4.774534810664047,5.557351441680993,-1.6105149666493475
keta,-0.036576376119458034,-0.056722189283240444,-0.03394971879367503,-0.04264385562394152,-0.04955405424311459,-0.04198211443820543,-0.07506255449278401,-0.03461363830046209,-0.032380787275672826,-0.024484359137240952,-0.04742405258235523,-0.019570241868998806,-0.044980344009020845,-0.037326036713028185,-0.032878898717130484,-0.0425772094914523,-0.0413488604561011,-0.021234981431540484,-0.0669836343921914,-0.05414368930810033,-0.02917938799618379,-0.051993239679953764,-0.08659347950762562,-0.04135741617359206,-0.05097560464655272,-0.06473227071553224,-0.055904323620364384,-0.014511782813641572,-0.0073393823045627,-0.05022921356365392,-0.05157786347700255,-0.02941262292467331,-0.020896061429986484,-0.02517055098712273,-0.043704228179207084,-0.06962971349742714,-0.06390364939624954,-0.019272232549299398,-0.07719969253372957,-0.05754247573093754,-0.03706936515471053,-0.04687538567177966,-0.03176306491445001,-0.03443839591758163,-0.05754473253426737,-0.03081225471882905,-0.038618210745747665,-0.07376341404125189,-0.029073493835238384,-0.03467054565169472
lint,-2.5407378061437647e-08,-1.650960468752063e-08,-3.5388711211033796e-08,-4.7881658735010446e-08,-8.775957242626422e-09,-1.8816092262283862e-08,-2.695215433750395e-08,-1.3752609119350743e-08,-1.084696632029459e-08,-4.7291626184860015e-08,-4.978333964460737e-08,-3.618095860342752e-08,-3.126575992837005e-08,-4.185284476369864e-08,-2.2269927817832267e-08,-1.8917548763299624e-08,-9.543703378796658e-09,-2.7767705956808407e-08,-4.898879828395901e-08,-4.7804663117399394e-08,-5.401076785310858e-08,-3.913580402125254e-08,-4.53041680639214e-08,-4.339721584968552e-08,-2.713417689174669e-08,-2.5701932713084817e-08,-1.1525441929113779e-08,8.652537050004199e-09,-3.567959101347784e-08,-3.1103594623619505e-08,7.423437556084207e-09,-4.068935578428624e-08,-4.167515724003849e-09,-3.979090407917578e-08,-4.794308647577019e-09,-1.1445270965782858e-08,-2.0799018759319204e-08,-2.6713063488206616e-08,-2.490988869600899e-08,-3.502811825242003e-08,-6.015906715742002e-08,-1.2384401525452375e-08,-4.9528026436090976e-08,-6.121629027148632e-08,-1.744444990560588e-08,-2.0004619406543383e-08,-1.2208783907399934e-09,-3.155315181012466e-08,-5.914262724914223e-08,-5.4548428064887684e-08
ll,4.056972637497719e-14,5.378749150233295e-14,2.7110027375910875e-14,1.911812958586312e-14,5.0759262235918355e-14,2.5881272537725487e-14,4.486376433313206e-14,3.09885893376273e-14,2.96741073736543e-14,5.731291075520249e-14,2.794586027540435e-14,2.4461960706458948e-14,4.6308457292164955e-14,3.5085741673121564e-14,2.266685043097368e-14,2.689023771462576e-14,3.825202877315881e-14,3.996138252146139e-14,4.92737552861634e-14,3.712997635730189e-14,3.434289092732866e-14,5.183516706470922e-14,1.564482067085267e-14,4.434343291977919e-14,4.894375495662351e-14,2.2111482521789214e-14,4.5684001349490454e-14,3.936190064494911e-14,3.560114727448651e-14,3.4427321881529615e-14,2.7498196910066634e-14,1.7542955167010864e-14,4.77183274868442e-14,1.9239053359448333e-14,2.8705841075381676e-14,2.9614920364723494e-14,1.1956571008756679e-14,5.296686442033234e-14,3.924359702907092e-14,2.6083854142092332e-14,5.5114376211994894e-14,3.293351333722298e-14,4.1669654370199195e-14,1.2385553389307676e-14,3.56212871089375e-14,3.970007481550299e-14,2.2767205511330443e-14,2.019125490445355e-14,1.1181856319562284e-15,4.538526050599329e-14
lwl,-3.347707426965595e-20,-2.0193876485509526e-20,-2.771911402797737e-20,2.8761876193383925e-22,-1.6321745788667753e-20,-4.5318410517639136e-21,-2.701664062316882e-20,-1.3265077680202411e-20,-2.3217863157057635e-20,-7.727799963822528e-20,-1.1827087260257479e-20,-3.8186680503905213e-20,-6.076099856058657e-20,-3.332662921284417e-20,-4.461951771746462e-21,2.9558625491100408e-21,-8.120580041928518e-21,-3.5206135069353066e-20,-1.2187310931901173e-20,-6.089953375823858e-20,-5.3268364563503975e-20,-2.712884160555001e-20,1.7646529724058012e-20,-6.48707798390995e-20,-2.8872987614408526e-20,2.146153913824637e-20,-7.040680076949269e-21,-3.1835280423952406e-20,-6.125694568958146e-20,-2.7514289165647106e-20,-1.1559423676864772e-20,-2.8103791255863467e-20,-5.1624202659453624e-20,-1.2463100090598567e-20,9.47935649230982e-21,-1.3260114379444491e-20,7.665813683522034e-21,-3.756255695902987e-20,-2.317226958796782e-20,1.0587957021518784e-20,-6.753281924743684e-20,-3.743037292452243e-20,-2.8033919383661434e-20,-5.3534837973944207e-20,-7.32883062983479e-22,-2.920756990012475e-20,-9.63598661485519e-22,1.0666811623958837e-20,-7.591805445351776e-21,-5.895479636154638e-20
moin,12.968159922757849,13.055397725301376,14.741817393569253,10.877326114667369,13.728994265622145,14.2172593139667,13.465577795141362,13.18985226529015,10.901658451386087,14.41311839156581,14.028836211379565,13.953324279076107,14.503452089928642,13.35870026790026,14.22701245913154,12.469538355714935,16.556487592176232,12.301698512384842,14.260402278276805,11.953170700078095,14.417340319076096,10.944247481865517,13.811742131636501,13.138786340523648,14.574600594041296,12.724857465174525,14.624951166276244,13.574471763695623,13.234670051779794,11.224465621726692,12.570216723867228,11.600522583263146,15.606584668755133,13.104643461236014,15.22670294444314,13.092923758988933,11.955065651221084,16.002107656375873,14.865339409412528,14.283532117568923,15.674639212435522,12.986976107093499,17.288352241327196,16.12279744280328,14.61219000118202,14.045732530006724,11.37851342557528,15.154910411293468,11.6303842164787,15.369048154758868
ndep,9.329587274876362e+16,9.418825933323149e+16,1.0105452600304059e+17,1.0673283540924734e+17,8.995271086649006e+16,9.423485538898454e+16,8.560738832209307e+16,8.869619781345774e+16,9.264975703480078e+16,9.447523418031766e+16,9.109432386048418e+16,9.678628912061253e+16,9.107121874251013e+16,8.327561899933282e+16,9.243139285545813e+16,9.74260047020596e+16,9.257462499662403e+16,8.938060697023978e+16,8.543570344035056e+16,1.0382314183795467e+17,9.549157882587549e+16,1.0498193650114549e+17,1.0693555670841667e+17,9.515866320480403e+16,9.769193176622757e+16,9.290742672212246e+16,9.092777461009885e+16,8.726543282751264e+16,9.68221383986256e+16,1.184886425209819e+17,9.676510115757782e+16,9.859308265676027e+16,8.876601011525853e+16,9.04784443416446e+16,8.857810024122435e+16,9.426603602691288e+16,1.0980527701568914e+17,8.390343502902907e+16,1.0364726111653056e+17,9.465837715768285e+16,9.1144227155242e+16,1.1379304398773698e+17,9.044561388618069e+16,9.583938649347354e+16,9.537180548231602e+16,9.365754803957186e+16,9.989290558633883e+16,1.0047751438872485e+17,8.794002788514163e+16,9.326649318662254e+16
nfactor,1.0498722045658218,0.8511940071127561,1.0475639904628742,1.0144676828160162,0.8068379955833616,1.0655572117207814,1.0600448738486898,0.8651707066424696,0.9730201602729639,0.9451736191853188,1.1767294085304374,1.2489808401430806,1.0319401321791553,0.910442263651391,0.9716307249820975,0.97300085172889,1.0216193392003956,1.1162953754915406,0.8704443536853494,1.1052476929002806,1.2113611125158268,1.030671082152413,1.0558773629881997,0.9736321925525132,1.0329297332074425,0.8605889691257791,0.848337862413151,0.9993979878854381,1.1164116251002745,0.9804002313821087,0.9229614202973957,1.0571836798364558,1.0285786036369002,1.1128917311093307,0.8968965405078384,0.8869853028366126,0.9861209927346191,1.0656555479966603,1.0132450194360239,0.9300324216616334,1.035746194022273,1.001911725959324,1.128407892490543,1.1136231863620933,0.9739559944730775,0.9797307310313214,0.9435101977266281,1.0610166334499875,1.0457469089378444,0.9749562793454614
ngate,1.0183933247301555e+20,1.0037160551811059e+20,9.927229523798847e+19,1.0005471598004653e+20,1.0132432097823046e+20,9.888004188296513e+19,9.91011904610682e+19,1.0061224534165104e+20,1.021462375349344e+20,9.272884738452392e+19,9.818141458266171e+19,1.0563920275718026e+20,1.037737613552438e+20,9.935970676650865e+19,1.0067880744586537e+20,1.0024483850394885e+20,9.855992997700967e+19,1.0232569848929087e+20,1.0056339146612462e+20,1.0064814532578304e+20,1.0448478832745482e+20,9.324535129985773e+19,9.994380703439969e+19,9.959816348683787e+19,1.0573907523148033e+20,9.871580002514454e+19,9.933941258113807e+19,1.035040805643906e+20,1.0795266465508454e+20,1.0086123327891333e+20,9.76439260663644e+19,1.0186972018153752e+20,1.0451986090100374e+20,1.010231231984219e+20,9.863049299114656e+19,9.723927474878235e+19,9.793243357820651e+19,1.0409257565220464e+20,1.0296089870862248e+20,9.977516756477977e+19,9.88104387816777e+19,1.0373771939635143e+20,1.0548222041965663e+20,9.959928311565448e+19,9.79070334602022e+19,1.0161217109916113e+20,9.83446751998988e+19,1.0105517668995847e+20,9.976783656185676e+19,1.0264541395391291e+20
noff,0.9596559244356083,0.9880272765102495,1.00541199528734,1.0052690335652061,1.0388818087527785,0.9936732017379489,0.987213317500605,1.0523924045346862,1.0117908045499313,0.9939748880001887,0.9947062890428732,0.9567830790603495,0.9922898202518321,1.042174100370474,1.0345435930121745,1.0016096799601515,1.0008785402939768,1.0090451311695543,1.0255468829556127,1.0069162174367459,0.9603906647737511,0.9394728620893932,0.9877227170614102,1.0112473266546746,0.9856827095468098,1.0471647662259285,1.029395378240852,1.0091305461107676,0.9837187450082542,1.0000346513327816,1.0001649713047989,1.014555163357366,0.9976525271831811,0.9699003427773872,1.0551830331977488,1.0449336424054383,1.0027132408818797,0.9712633536086769,0.9986163740979629,1.0174823495371241,0.9682249490685939,1.0011359630892747,1.0087473927258659,1.0148480194114824,1.0051859775070642,0.9969400314034617,1.0181765943339527,0.9897500926889908,1.0252892154403617,1.0395139596899077
pclm,6.653791102624716e-06,3.306048213941831e-06,0.0016227954112233121,1.2021847764984895e-05,1.3021631780584002e-06,0.017645315427346323,0.00017418470549680556,1.0677482746613315e-05,7.437765462353112e-07,5.274367151393358e-06,5.8959330402722865e-06,1.0712671542355829e-05,3.1212261880978694e-07,0.04949653340379338,0.02420849575273143,0.0011500909075269515,0.039823724502111066,6.145897408894313e-07,0.05191473713407174,3.96685701940564e-06,0.00011859647037989267,1.3147736395241184e-08,0.07065183251346951,5.990313752507842e-07,5.874093292295984e-07,0.5424561156996629,0.0002054552405627329,3.599930094492656e-07,5.9207979013172004e-08,3.3012109242416554e-05,0.5976230739992928,1.9522500054909217e-05,6.918371718169519e-07,7.78530329990059e-06,0.010868725388478398,9.50226837391216e-06,0.7619639217424187,2.828589459710783e-07,0.00811528360640113,0.00017827812460748847,2.4009442303596704e-08,0.0001066710591753447,9.360858662952672e-05,3.960121597424439e-06,0.021310454528515505,1.3094503620616503e-05,0.00019193541968660671,0.005391265897012251,1.197569545519556e-05,1.58184432991979e-06
pdiblc1,0.001319091666498978,7.950383028706454e-05,0.16375675190148892,0.005147176975734935,0.0001459400471094336,0.023010311197563898,1.0862035297730346e-05,0.004223044412228252,0.003901595870702193,0.0007645576277316942,0.0058783181262485875,0.024799973465897303,0.00011459999292452752,0.0037362217027727624,0.02076734843021902,0.0012943442796898303,0.16980746749244263,4.319260744153752e-05,0.020484154362209427,0.059428911205230264,0.006299279726297042,0.01140500748472526,0.04136194842255721,0.0008017430366696961,0.009172936256879418,0.231234274960375,0.00011939158343746769,0.0004099811520708076,6.259946229379687e-05,0.0023891484342888018,0.00766193047686275,0.0103976364591243,0.0006812083931321529,0.0009485989608057335,0.045064244770132024,0.08114648797285387,0.0006458796681611424,0.004310197275956382,0.3539711862164798,6.412101079152378e-05,0.0012859813946512302,0.00036593956215303405,0.0038870049316568076,0.01666155929193538,0.6848678577928684,0.0001882564382507013,0.001412125760723565,0.05608279937683638,0.011038591389348436,0.0013260923122807849
pdiblc2,0.08628755444629169,0.09646330069420642,0.07241398474449162,0.08216289465113094,0.07379735213960914,0.09104526103347778,0.07882818399166514,0.08692773788828577,0.08142175940377686,0.08483548443463942,0.09131724035876984,0.06974241809940485,0.06834065937902345,0.08141515284252059,0.07953924900435792,0.08022001768895051,0.07397307357270283,0.08400431977841691,0.08866695058600702,0.07444143722774137,0.08843504645283261,0.0960004894753317,0.07595283971008182,0.08257385009210186,0.08452862693932855,0.09407803297862855,0.07836594434773875,0.06661521784935957,0.07404981549001755,0.07781971011000861,0.07146962427358661,0.08693907437513324,0.07259527069721412,0.08301103227334068,0.08519044762471976,0.07669641230804479,0.08629435570415099,0.08238687509683193,0.07661828307953719,0.07547463900357294,0.08734256976341886,0.06672853289141786,0.07958633889918287,0.07186123117658741,0.08450515007634807,0.08235469576626589,0.07717455621384418,0.07541174006326906,0.08854077999227974,0.07981491392222206
pdiblcb,0.0806563251018293,0.18011645046818137,0.022978122606892137,-0.08225614965694827,-0.20842789566834052,0.20952062010096162,-0.12265101210593543,-0.152354409019539,-0.24127307959083755,-0.09716317808080399,0.059695720679626696,-0.14965258229909373,-0.1318215232888179,-0.11224852530335827,-0.19035610686133841,-0.06532083946402323,-0.06641263228790706,0.02585874129499266,0.07640862605068532,-0.22440989694739022,0.002086565951205266,0.10345276506793977,0.11072039722216775,-0.1175783255051952,0.05083157405536132,-0.04206783343388487,-0.1398760432269539,-0.3297794824681327,-0.33335391815218585,-0.06122555482430636,0.03352639319093731,-0.17627711153398073,-0.08939503449735642,-0.13613105276987847,0.09420556960138926,-0.10737659613025374,0.3157083513849037,-0.15200568400794734,0.06084900679746452,0.01750856545639401,0.10660861159999935,-0.18042265995643714,-0.06257176674425569,-0.0725332292559171,0.009646952749540638,-0.06701229138590525,-0.13846500260229022,-0.004466000037667173,-0.1091857554585095,-0.05581726326549297
